,Time,Status
0,0 days 00:00:03.205000,Inactive
1,0 days 00:15:00.050000,Started
2,0 days 00:33:00.041000,Finished
3,0 days 00:38:15.746000,Inactive
4,0 days 00:40:00.034000,Started
5,0 days 00:55:00.027000,Finished
6,0 days 01:01:08.052000,Inactive
7,0 days 01:03:00.042000,Started
8,0 days 01:15:00.111000,Finished
9,0 days 01:18:55.959000,Finalised
10,0 days 01:23:09.920000,Ends
