,Time,Status
0,0 days 00:00:06.378000,Inactive
1,0 days 00:14:58.103000,Started
2,0 days 00:32:58.103000,Finished
3,0 days 00:38:10.227000,Inactive
4,0 days 00:39:58.132000,Started
5,0 days 00:54:58.156000,Finished
6,0 days 01:01:11.073000,Inactive
7,0 days 01:02:58.119000,Started
8,0 days 01:14:58.260000,Finished
9,0 days 01:18:20.607000,Finalised
10,0 days 01:18:20.607000,Ends
