,Time,Status
0,0 days 00:00:05.362000,Inactive
1,0 days 00:12:09.991000,Started
2,0 days 00:30:10.025000,Finished
3,0 days 00:35:20.008000,Inactive
4,0 days 00:37:10.001000,Started
5,0 days 00:52:09.978000,Finished
6,0 days 00:58:17.265000,Inactive
7,0 days 01:00:09.985000,Started
8,0 days 01:12:09.999000,Finished
9,0 days 01:15:15.125000,Finalised
10,0 days 01:35:03.565000,Ends
