,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2020-07-04 12:56:53,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
1,2020-07-04 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2020-07-04 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
3,2020-07-04 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
4,2020-07-04 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
5,2020-07-04 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
6,2020-07-04 13:59:58,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
7,2020-07-04 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
8,2020-07-04 14:00:05,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
9,2020-07-04 14:00:06,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
10,2020-07-04 14:00:10,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
11,2020-07-04 14:00:25,CarEvent,CAR 77 (BOT) OFF TRACK AND CONTINUED AT TURN 5,,,,,77,
12,2020-07-04 14:19:39,SafetyCar,SAFETY CAR THROUGH THE PIT LANE,THROUGH THE PIT LANE,,,,,
13,2020-07-04 14:22:54,Other,PIT LANE ENTRY CLEAR,,,,,,
