,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1247,,9617,Race,Race,2024-10-20 14:00:00,2024-10-20 16:00:00,-1 days +19:00:00,2024/2024-10-20_United_States_Grand_Prix/2024-10-20_Race/
Name,United States Grand Prix,,9617,Race,Race,2024-10-20 14:00:00,2024-10-20 16:00:00,-1 days +19:00:00,2024/2024-10-20_United_States_Grand_Prix/2024-10-20_Race/
OfficialName,FORMULA 1 PIRELLI UNITED STATES GRAND PRIX 2024,,9617,Race,Race,2024-10-20 14:00:00,2024-10-20 16:00:00,-1 days +19:00:00,2024/2024-10-20_United_States_Grand_Prix/2024-10-20_Race/
Location,Austin,,9617,Race,Race,2024-10-20 14:00:00,2024-10-20 16:00:00,-1 days +19:00:00,2024/2024-10-20_United_States_Grand_Prix/2024-10-20_Race/
Number,19,,9617,Race,Race,2024-10-20 14:00:00,2024-10-20 16:00:00,-1 days +19:00:00,2024/2024-10-20_United_States_Grand_Prix/2024-10-20_Race/
Country,"{'Key': 19, 'Code': 'USA', 'Name': 'United States'}",,9617,Race,Race,2024-10-20 14:00:00,2024-10-20 16:00:00,-1 days +19:00:00,2024/2024-10-20_United_States_Grand_Prix/2024-10-20_Race/
Circuit,"{'Key': 9, 'ShortName': 'Austin'}",,9617,Race,Race,2024-10-20 14:00:00,2024-10-20 16:00:00,-1 days +19:00:00,2024/2024-10-20_United_States_Grand_Prix/2024-10-20_Race/
Status,,Generating,9617,Race,Race,2024-10-20 14:00:00,2024-10-20 16:00:00,-1 days +19:00:00,2024/2024-10-20_United_States_Grand_Prix/2024-10-20_Race/
