,Time,Status
0,0 days 00:00:09.477000,Inactive
1,0 days 01:02:13.396000,Started
2,0 days 02:30:00.317000,Finished
3,0 days 02:36:24.895000,Finalised
4,0 days 02:46:12.088000,Ends
