,Time,Status
0,0 days 00:00:03.939000,Inactive
1,0 days 00:13:16.439000,Started
2,0 days 00:31:16.735000,Finished
3,0 days 00:36:22.746000,Inactive
4,0 days 00:38:17.176000,Started
5,0 days 00:53:17.179000,Finished
6,0 days 00:59:22.916000,Inactive
7,0 days 01:01:16.435000,Started
8,0 days 01:04:44.843000,Aborted
9,0 days 01:12:53.281000,Inactive
10,0 days 01:14:16.986000,Started
11,0 days 01:22:48.445000,Finished
12,0 days 01:26:09.706000,Finalised
13,0 days 01:32:36.824000,Ends
