,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2025-04-19 16:47:46,Other,CORRECTION - BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
1,2025-04-19 17:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2025-04-19 17:06:00,Other,CAR 7 (DOO) TIME 1:58.947 DELETED - TRACK LIMITS AT TURN 2 LAP 4 20:03:57,,,,,,
3,2025-04-19 17:07:23,Other,CAR 7 (DOO) TIME 1:58.947 DELETED - TRACK LIMITS AT TURN 7 LAP 4 20:04:19,,,,,,
4,2025-04-19 17:09:48,Other,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 8 LAP 6 20:08:11 (PIT),,,,,,
5,2025-04-19 17:09:53,Other,CAR 5 (BOR) TIME 1:29.636 DELETED - TRACK LIMITS AT TURN 2 LAP 6 20:08:19,,,,,,
6,2025-04-19 17:11:14,Other,CAR 7 (DOO) LAP DELETED - TRACK LIMITS AT TURN 7 LAP 7 20:09:40 (PIT),,,,,,
7,2025-04-19 17:13:06,Other,CAR 7 (DOO) LAP DELETED - TRACK LIMITS AT TURN 8 LAP 7 20:09:45,,,,,,
8,2025-04-19 17:17:17,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
9,2025-04-19 17:17:20,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
10,2025-04-19 17:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
11,2025-04-19 17:18:22,Other,FIRST CAR TO TAKE THE FLAG - CAR 18 (STR),,,,,,
12,2025-04-19 17:18:58,Other,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 9 20:17:07 (PIT),,,,,,
13,2025-04-19 17:19:30,Other,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 9 20:17:14 (PIT),,,,,,
14,2025-04-19 17:19:31,Other,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 8 LAP 9 20:17:44 (PIT),,,,,,
15,2025-04-19 17:21:08,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
16,2025-04-19 17:21:15,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 44 (HAM) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
17,2025-04-19 17:21:18,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
18,2025-04-19 17:21:20,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
19,2025-04-19 17:21:23,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 44 (HAM) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
20,2025-04-19 17:21:35,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
21,2025-04-19 17:23:10,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
22,2025-04-19 17:23:29,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
23,2025-04-19 17:25:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
24,2025-04-19 17:27:13,Other,INCIDENT INVOLVING CAR 30 (LAW) NOTED - UNSAFE RELEASE,,,,,,
25,2025-04-19 17:28:26,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 30 (LAW) REVIEWED NO FURTHER INVESTIGATION - UNSAFE RELEASE,,,,,,
26,2025-04-19 17:30:24,Other,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 8 LAP 12 20:28:51 (PIT),,,,,,
27,2025-04-19 17:30:59,Other,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 9 20:29:46 (PIT),,,,,,
28,2025-04-19 17:40:01,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
29,2025-04-19 17:40:10,Other,FIRST CAR TO TAKE THE FLAG - CAR 44 (HAM),,,,,,
30,2025-04-19 17:43:19,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
31,2025-04-19 17:43:27,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
32,2025-04-19 17:43:38,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
33,2025-04-19 17:43:42,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
34,2025-04-19 17:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
35,2025-04-19 17:51:24,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
36,2025-04-19 17:51:24,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
37,2025-04-19 17:51:28,Flag,RED FLAG,,RED,Track,,,
38,2025-04-19 17:51:29,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
39,2025-04-19 17:51:29,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
40,2025-04-19 17:59:21,Flag,TRACK CLEAR,,CLEAR,Track,,,
41,2025-04-19 17:59:24,Drs,DRS ENABLED,ENABLED,,,,,
42,2025-04-19 17:59:37,Other,Q3 WILL RESUME AT 21:01,,,,,,
43,2025-04-19 18:01:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
44,2025-04-19 18:04:44,Other,CAR 10 (GAS) LAP DELETED - TRACK LIMITS AT TURN 22 LAP 20 21:04:09 (PIT),,,,,,
45,2025-04-19 18:09:32,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
46,2025-04-19 18:10:00,Other,FIRST CAR TO TAKE THE FLAG - CAR 1 (VER),,,,,,
47,2025-04-19 18:12:37,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 44 (HAM) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
48,2025-04-19 18:16:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
49,2025-04-19 18:16:25,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
50,2025-04-19 18:16:29,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
51,2025-04-19 18:16:47,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
52,2025-04-19 18:18:22,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
53,2025-04-19 18:18:24,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
54,2025-04-19 18:18:36,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
55,2025-04-19 18:19:20,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
