,Meeting,SessionStatus,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1277,Inactive,,9947,Race,Race,2025-07-06 15:00:00,2025-07-06 17:00:00,0 days 01:00:00,2025/2025-07-06_British_Grand_Prix/2025-07-06_Race/
Name,British Grand Prix,Inactive,,9947,Race,Race,2025-07-06 15:00:00,2025-07-06 17:00:00,0 days 01:00:00,2025/2025-07-06_British_Grand_Prix/2025-07-06_Race/
OfficialName,FORMULA 1 QATAR AIRWAYS BRITISH GRAND PRIX 2025,Inactive,,9947,Race,Race,2025-07-06 15:00:00,2025-07-06 17:00:00,0 days 01:00:00,2025/2025-07-06_British_Grand_Prix/2025-07-06_Race/
Location,Silverstone,Inactive,,9947,Race,Race,2025-07-06 15:00:00,2025-07-06 17:00:00,0 days 01:00:00,2025/2025-07-06_British_Grand_Prix/2025-07-06_Race/
Number,12,Inactive,,9947,Race,Race,2025-07-06 15:00:00,2025-07-06 17:00:00,0 days 01:00:00,2025/2025-07-06_British_Grand_Prix/2025-07-06_Race/
Country,"{'Key': 2, 'Code': 'GBR', 'Name': 'United Kingdom'}",Inactive,,9947,Race,Race,2025-07-06 15:00:00,2025-07-06 17:00:00,0 days 01:00:00,2025/2025-07-06_British_Grand_Prix/2025-07-06_Race/
Circuit,"{'Key': 2, 'ShortName': 'Silverstone'}",Inactive,,9947,Race,Race,2025-07-06 15:00:00,2025-07-06 17:00:00,0 days 01:00:00,2025/2025-07-06_British_Grand_Prix/2025-07-06_Race/
Status,,Inactive,Generating,9947,Race,Race,2025-07-06 15:00:00,2025-07-06 17:00:00,0 days 01:00:00,2025/2025-07-06_British_Grand_Prix/2025-07-06_Race/
