,Time,Status
0,0 days 00:00:06.977000,Inactive
1,0 days 01:02:19.743000,Started
2,0 days 02:25:26.778000,Finished
3,0 days 02:27:30.684000,Finalised
4,0 days 02:32:30.589000,Ends
