,Time,Status
0,0 days 00:00:09.386000,Inactive
1,0 days 00:11:43.024000,Started
2,0 days 00:29:43.021000,Finished
3,0 days 00:35:45.817000,Inactive
4,0 days 00:36:43.016000,Started
5,0 days 00:51:43.018000,Finished
6,0 days 00:57:48.639000,Inactive
7,0 days 00:58:43.013000,Started
8,0 days 01:11:43.034000,Finished
9,0 days 01:18:35.459000,Finalised
10,0 days 01:18:35.459000,Ends
