,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:23.540000,21.2,24.4,1028.9,False,31.6,199,1.0
1,0 days 00:01:23.550000,21.3,24.7,1028.8,False,31.7,184,2.5
2,0 days 00:02:23.568000,21.3,24.5,1028.9,False,31.5,183,1.5
3,0 days 00:03:23.568000,21.3,23.7,1028.9,False,31.3,187,1.7
4,0 days 00:04:23.587000,21.2,23.9,1028.8,False,31.4,196,0.8
5,0 days 00:05:23.605000,21.0,23.9,1028.8,False,31.4,196,0.8
6,0 days 00:06:23.611000,22.0,24.4,1028.9,False,31.5,312,0.8
7,0 days 00:07:23.605000,21.3,23.9,1028.9,False,31.0,316,1.5
8,0 days 00:08:23.610000,21.2,23.8,1028.9,False,30.8,292,1.5
9,0 days 00:09:23.607000,21.2,23.9,1028.8,False,30.8,304,1.2
10,0 days 00:10:23.601000,21.2,24.0,1028.8,False,31.1,269,0.5
11,0 days 00:11:23.606000,21.1,25.0,1028.8,False,31.4,182,1.4
12,0 days 00:12:23.606000,21.1,24.7,1028.8,False,31.0,191,1.4
13,0 days 00:13:23.613000,21.1,24.3,1028.8,False,31.5,184,2.5
14,0 days 00:14:23.608000,21.1,24.1,1028.8,False,31.4,160,0.6
15,0 days 00:15:23.619000,21.2,24.1,1028.8,False,31.3,0,0.0
16,0 days 00:16:23.626000,21.2,24.4,1028.8,False,31.5,145,0.7
17,0 days 00:17:23.627000,21.2,24.0,1028.8,False,31.0,281,2.0
18,0 days 00:18:23.641000,21.2,24.2,1028.8,False,31.2,340,0.6
19,0 days 00:19:23.652000,21.3,24.4,1028.8,False,31.2,124,0.4
20,0 days 00:20:23.679000,21.3,23.3,1028.8,False,31.0,130,0.6
21,0 days 00:21:23.675000,21.3,23.3,1028.8,False,31.0,130,0.6
22,0 days 00:22:23.676000,21.3,24.2,1028.7,False,31.0,17,0.4
23,0 days 00:23:23.675000,21.3,24.0,1028.7,False,30.6,205,1.1
24,0 days 00:24:23.697000,21.2,23.7,1028.8,False,30.7,203,1.5
25,0 days 00:25:23.711000,21.2,23.9,1028.8,False,31.0,171,2.2
26,0 days 00:26:23.710000,21.3,24.1,1028.7,False,30.6,191,2.2
27,0 days 00:27:23.725000,21.3,23.5,1028.8,False,30.7,199,0.5
28,0 days 00:28:23.751000,21.4,23.5,1028.8,False,30.8,121,0.7
29,0 days 00:29:23.743000,21.4,23.8,1028.7,False,31.0,78,0.9
30,0 days 00:30:23.745000,21.2,25.6,1028.7,False,30.9,334,0.9
31,0 days 00:31:23.747000,21.2,25.8,1028.7,False,30.6,322,0.7
32,0 days 00:32:23.749000,21.1,26.3,1028.7,False,30.8,305,0.9
33,0 days 00:33:23.748000,21.1,27.0,1028.7,False,30.0,208,1.3
34,0 days 00:34:23.750000,21.0,25.2,1028.6,False,30.5,286,1.0
35,0 days 00:35:23.748000,21.0,25.2,1028.6,False,30.5,286,1.0
36,0 days 00:36:23.750000,21.0,25.7,1028.7,False,30.5,314,1.2
37,0 days 00:37:23.750000,21.1,24.8,1028.7,False,30.6,304,0.8
38,0 days 00:38:23.752000,21.1,25.5,1028.6,False,31.3,185,1.3
39,0 days 00:39:23.752000,21.1,25.5,1028.6,False,31.3,185,1.3
40,0 days 00:40:23.752000,21.2,25.1,1028.6,False,31.2,181,1.2
41,0 days 00:41:23.759000,21.2,24.0,1028.6,False,31.1,166,0.6
42,0 days 00:42:23.756000,21.2,25.1,1028.6,False,31.2,345,1.0
43,0 days 00:43:23.753000,21.2,25.1,1028.6,False,31.2,345,1.0
44,0 days 00:44:23.755000,21.2,25.4,1028.6,False,30.9,317,1.4
45,0 days 00:45:23.758000,21.2,24.3,1028.6,False,30.7,226,0.5
46,0 days 00:46:23.758000,21.3,24.0,1028.7,True,31.0,187,1.3
47,0 days 00:47:23.758000,21.3,23.9,1028.6,False,30.6,193,1.1
48,0 days 00:48:23.778000,21.3,24.8,1028.6,False,30.7,115,0.4
49,0 days 00:49:23.763000,21.3,24.7,1028.6,False,31.0,319,1.7
50,0 days 00:50:23.774000,21.3,24.7,1028.6,False,30.9,304,1.0
51,0 days 00:51:23.795000,21.3,24.4,1028.6,False,30.8,333,1.5
52,0 days 00:52:23.808000,21.3,24.8,1028.6,False,30.4,320,2.2
53,0 days 00:53:23.797000,21.3,24.3,1028.5,False,30.6,306,1.4
54,0 days 00:54:23.808000,21.3,24.3,1028.5,False,30.6,306,1.4
55,0 days 00:55:23.808000,21.3,24.4,1028.5,False,30.5,300,1.6
56,0 days 00:56:23.809000,21.2,24.7,1028.5,False,30.9,302,0.9
57,0 days 00:57:23.810000,21.2,24.7,1028.5,False,30.7,315,0.9
58,0 days 00:58:23.826000,21.2,24.5,1028.5,False,30.9,316,0.9
59,0 days 00:59:23.845000,21.2,24.7,1028.5,False,31.0,231,0.7
60,0 days 01:00:23.847000,21.2,24.2,1028.6,False,30.4,213,1.4
61,0 days 01:01:23.860000,20.9,24.2,1028.6,False,30.4,213,1.4
62,0 days 01:02:23.881000,21.3,25.1,1028.5,False,30.9,283,1.3
63,0 days 01:03:23.897000,21.4,24.8,1028.5,False,31.2,0,0.0
64,0 days 01:04:23.894000,21.4,24.6,1028.5,False,30.5,325,0.8
65,0 days 01:05:23.894000,21.4,24.6,1028.5,False,30.5,325,0.8
66,0 days 01:06:23.907000,21.4,24.5,1028.6,False,30.8,226,0.8
67,0 days 01:07:23.898000,21.4,24.2,1028.5,False,30.6,0,0.0
68,0 days 01:08:23.892000,21.4,24.6,1028.5,False,30.8,202,1.5
69,0 days 01:09:23.897000,21.4,24.2,1028.6,False,30.5,278,0.7
70,0 days 01:10:23.895000,21.9,24.6,1028.5,False,31.0,295,1.3
71,0 days 01:11:23.899000,21.5,24.4,1028.6,False,30.7,266,0.5
72,0 days 01:12:23.899000,21.7,24.4,1028.6,False,30.7,266,0.5
73,0 days 01:13:23.909000,21.5,24.3,1028.6,False,30.8,345,1.1
74,0 days 01:14:23.937000,21.6,24.1,1028.6,False,30.7,219,1.4
75,0 days 01:15:23.938000,21.5,23.7,1028.5,False,30.4,233,1.3
76,0 days 01:16:23.991000,21.5,23.7,1028.5,False,30.4,233,1.3
77,0 days 01:17:23.952000,21.4,24.1,1028.5,False,29.8,222,0.9
78,0 days 01:18:23.951000,21.4,24.1,1028.6,False,30.2,249,0.8
