,Meeting,SessionStatus,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1285,Inactive,,11287,Qualifying,Qualifying,2026-05-23 16:00:00,2026-05-23 17:00:00,-1 days +20:00:00,2026/2026-05-24_Canadian_Grand_Prix/2026-05-23_Qualifying/
Name,Canadian Grand Prix,Inactive,,11287,Qualifying,Qualifying,2026-05-23 16:00:00,2026-05-23 17:00:00,-1 days +20:00:00,2026/2026-05-24_Canadian_Grand_Prix/2026-05-23_Qualifying/
OfficialName,FORMULA 1 LENOVO GRAND PRIX DU CANADA 2026,Inactive,,11287,Qualifying,Qualifying,2026-05-23 16:00:00,2026-05-23 17:00:00,-1 days +20:00:00,2026/2026-05-24_Canadian_Grand_Prix/2026-05-23_Qualifying/
Location,Montréal,Inactive,,11287,Qualifying,Qualifying,2026-05-23 16:00:00,2026-05-23 17:00:00,-1 days +20:00:00,2026/2026-05-24_Canadian_Grand_Prix/2026-05-23_Qualifying/
Number,5,Inactive,,11287,Qualifying,Qualifying,2026-05-23 16:00:00,2026-05-23 17:00:00,-1 days +20:00:00,2026/2026-05-24_Canadian_Grand_Prix/2026-05-23_Qualifying/
Country,"{'Key': 46, 'Code': 'CAN', 'Name': 'Canada'}",Inactive,,11287,Qualifying,Qualifying,2026-05-23 16:00:00,2026-05-23 17:00:00,-1 days +20:00:00,2026/2026-05-24_Canadian_Grand_Prix/2026-05-23_Qualifying/
Circuit,"{'Key': 23, 'ShortName': 'Montreal'}",Inactive,,11287,Qualifying,Qualifying,2026-05-23 16:00:00,2026-05-23 17:00:00,-1 days +20:00:00,2026/2026-05-24_Canadian_Grand_Prix/2026-05-23_Qualifying/
Status,,Inactive,Generating,11287,Qualifying,Qualifying,2026-05-23 16:00:00,2026-05-23 17:00:00,-1 days +20:00:00,2026/2026-05-24_Canadian_Grand_Prix/2026-05-23_Qualifying/
