,Time,Status
0,0 days 00:00:08.016000,Inactive
1,0 days 00:53:41.090000,Started
2,0 days 02:26:09.408000,Finished
3,0 days 02:30:36.717000,Finalised
4,0 days 02:30:37.857000,Ends
