,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2019-06-29 12:45:04,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,
1,2019-06-29 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2019-06-29 13:17:46,CarEvent,CAR 26 (KVY) OFF TRACK AND CONTINUED AT TURN 9,,,,,26,
3,2019-06-29 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
4,2019-06-29 13:19:21,Other,TURN 9 INCIDENT INVOLVING CAR 63 (RUS) IMPEDING CAR 26 (KVY) NOTED,,,,,,
5,2019-06-29 13:22:00,Other,TURN 9 INCIDENT INVOLVING CARS 26 (KVY) AND 63 (RUS) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
6,2019-06-29 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
7,2019-06-29 13:25:15,Other,TURN 3 INCIDENT INVOLVING CAR 44 (HAM) IMPEDING CAR 7 (RAI) NOTED,,,,,,
8,2019-06-29 13:27:59,Other,TURN 1 INCIDENT INVOLVING CAR 26 (KVY) IMPEDING CAR 7 (RAI) NOTED,,,,,,
9,2019-06-29 13:29:14,Other,TURN 1 INCIDENT INVOLVING CARS 26 (KVY) AND 7 (RAI) - NO INVESTIGATION NECESSARY,,,,,,
10,2019-06-29 13:29:57,Other,TURN 3 INCIDENT INVOLVING CARS 44 (HAM) AND 7 (RAI) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
11,2019-06-29 13:39:47,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 4,,,,,20,
12,2019-06-29 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
13,2019-06-29 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
14,2019-06-29 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
