,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:34.268000,11.1,91.0,1001.7,False,17.6,65,1.7
1,0 days 00:01:34.268000,11.1,91.0,1001.7,False,17.6,88,1.3
2,0 days 00:02:34.269000,11.1,91.0,1001.5,False,17.6,46,0.8
3,0 days 00:03:34.293000,11.2,91.0,1001.7,False,17.6,95,1.5
4,0 days 00:04:34.315000,11.2,91.0,1001.7,False,17.7,127,1.2
5,0 days 00:05:34.315000,11.1,91.0,1001.7,False,17.8,99,1.0
6,0 days 00:06:34.335000,11.4,92.0,1001.7,False,17.9,56,1.0
7,0 days 00:07:34.348000,11.4,90.0,1001.5,False,18.1,106,1.0
8,0 days 00:08:34.347000,11.5,91.0,1001.5,False,18.2,67,1.0
9,0 days 00:09:34.346000,11.6,91.0,1001.5,False,18.4,75,1.5
10,0 days 00:10:34.348000,11.5,91.0,1001.5,False,18.7,88,1.5
11,0 days 00:11:34.347000,11.6,92.0,1001.5,False,18.8,71,0.8
12,0 days 00:12:34.347000,11.7,91.0,1001.5,False,19.0,94,1.6
13,0 days 00:13:34.346000,11.7,91.0,1001.5,False,19.0,93,2.4
14,0 days 00:14:34.364000,11.6,90.0,1001.5,False,19.0,79,2.4
15,0 days 00:15:34.378000,11.6,90.0,1001.5,False,18.7,94,2.4
16,0 days 00:16:34.378000,11.5,91.0,1001.5,False,18.6,101,2.2
17,0 days 00:17:34.378000,11.6,91.0,1001.5,False,18.5,80,2.2
18,0 days 00:18:34.380000,11.7,91.0,1001.5,False,18.5,99,1.7
19,0 days 00:19:34.378000,11.7,91.0,1001.5,False,18.5,96,2.2
20,0 days 00:20:34.376000,11.7,91.0,1001.5,False,18.4,99,2.2
21,0 days 00:21:34.378000,11.7,90.0,1001.5,False,18.3,66,2.2
22,0 days 00:22:34.379000,11.8,90.0,1001.4,False,18.3,108,2.0
23,0 days 00:23:34.381000,11.8,90.0,1001.5,False,18.4,99,2.2
24,0 days 00:24:34.378000,11.8,90.0,1001.5,False,18.4,90,2.2
25,0 days 00:25:34.378000,11.9,91.0,1001.5,False,18.5,97,2.0
26,0 days 00:26:34.370000,11.9,90.0,1001.5,False,18.5,79,1.7
27,0 days 00:27:34.379000,11.9,90.0,1001.5,False,18.6,70,1.7
28,0 days 00:28:34.380000,12.0,90.0,1001.5,False,18.6,79,2.0
29,0 days 00:29:34.385000,12.2,89.0,1001.5,False,18.6,81,1.8
30,0 days 00:30:34.408000,12.3,90.0,1001.5,False,18.7,78,2.0
31,0 days 00:31:34.427000,12.3,89.0,1001.5,False,19.0,85,2.0
