,Time,Status
0,0 days 00:00:06.909000,Inactive
1,0 days 01:03:44.711000,Started
2,0 days 02:31:48.332000,Finished
3,0 days 02:36:20.542000,Finalised
4,0 days 02:36:20.542000,Ends
