,Time,Status
0,0 days 00:00:10.465000,Inactive
1,0 days 00:55:04.938000,Started
2,0 days 02:33:07.163000,Finished
3,0 days 02:35:44.250000,Finalised
4,0 days 02:35:45.595000,Ends
