,Time,Status
0,0 days 00:00:03.538000,Inactive
1,0 days 00:15:00.099000,Started
2,0 days 00:33:00.094000,Finished
3,0 days 00:38:12.259000,Inactive
4,0 days 00:40:00.095000,Started
5,0 days 00:55:00.115000,Finished
6,0 days 01:01:30.037000,Inactive
7,0 days 01:03:00.090000,Started
8,0 days 01:15:00.111000,Finished
9,0 days 01:19:19.602000,Finalised
10,0 days 01:24:16.582000,Ends
