,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-09-15 12:45:02,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
1,2018-09-15 12:45:17,Other,RISK OF RAIN FOR THIS SESSION IS 10%,,,,,,
2,2018-09-15 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
3,2018-09-15 13:10:06,Other,CAR 18 (STR) YELLOW LINE AT TURN 7,,,,,,
4,2018-09-15 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
5,2018-09-15 13:18:47,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
6,2018-09-15 13:18:52,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
7,2018-09-15 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
8,2018-09-15 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
9,2018-09-15 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
10,2018-09-15 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
