,Time,Status
0,0 days 00:00:10.292000,Inactive
1,0 days 00:57:15.384000,Started
2,0 days 02:26:07.211000,Finished
3,0 days 02:29:16.227000,Finalised
4,0 days 02:29:17.990000,Ends
