,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1259,,10033,Race,Race,2025-05-04 16:00:00,2025-05-04 18:00:00,-1 days +20:00:00,2025/2025-05-04_Miami_Grand_Prix/2025-05-04_Race/
Name,Miami Grand Prix,,10033,Race,Race,2025-05-04 16:00:00,2025-05-04 18:00:00,-1 days +20:00:00,2025/2025-05-04_Miami_Grand_Prix/2025-05-04_Race/
OfficialName,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2025,,10033,Race,Race,2025-05-04 16:00:00,2025-05-04 18:00:00,-1 days +20:00:00,2025/2025-05-04_Miami_Grand_Prix/2025-05-04_Race/
Location,Miami,,10033,Race,Race,2025-05-04 16:00:00,2025-05-04 18:00:00,-1 days +20:00:00,2025/2025-05-04_Miami_Grand_Prix/2025-05-04_Race/
Number,6,,10033,Race,Race,2025-05-04 16:00:00,2025-05-04 18:00:00,-1 days +20:00:00,2025/2025-05-04_Miami_Grand_Prix/2025-05-04_Race/
Country,"{'Key': 19, 'Code': 'USA', 'Name': 'United States'}",,10033,Race,Race,2025-05-04 16:00:00,2025-05-04 18:00:00,-1 days +20:00:00,2025/2025-05-04_Miami_Grand_Prix/2025-05-04_Race/
Circuit,"{'Key': 151, 'ShortName': 'Miami'}",,10033,Race,Race,2025-05-04 16:00:00,2025-05-04 18:00:00,-1 days +20:00:00,2025/2025-05-04_Miami_Grand_Prix/2025-05-04_Race/
Status,,Generating,10033,Race,Race,2025-05-04 16:00:00,2025-05-04 18:00:00,-1 days +20:00:00,2025/2025-05-04_Miami_Grand_Prix/2025-05-04_Race/
