,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,987,,5134,Qualifying,Qualifying,2018-06-30 15:00:00,2018-06-30 16:00:00,0 days 02:00:00,2018/2018-07-01_Austrian_Grand_Prix/2018-06-30_Qualifying/
Name,Austrian Grand Prix,,5134,Qualifying,Qualifying,2018-06-30 15:00:00,2018-06-30 16:00:00,0 days 02:00:00,2018/2018-07-01_Austrian_Grand_Prix/2018-06-30_Qualifying/
Location,Spielberg,,5134,Qualifying,Qualifying,2018-06-30 15:00:00,2018-06-30 16:00:00,0 days 02:00:00,2018/2018-07-01_Austrian_Grand_Prix/2018-06-30_Qualifying/
Country,"{'Key': 17, 'Code': 'AUT', 'Name': 'Austria'}",,5134,Qualifying,Qualifying,2018-06-30 15:00:00,2018-06-30 16:00:00,0 days 02:00:00,2018/2018-07-01_Austrian_Grand_Prix/2018-06-30_Qualifying/
Circuit,"{'Key': 19, 'ShortName': 'Spielberg'}",,5134,Qualifying,Qualifying,2018-06-30 15:00:00,2018-06-30 16:00:00,0 days 02:00:00,2018/2018-07-01_Austrian_Grand_Prix/2018-06-30_Qualifying/
Status,,Generating,5134,Qualifying,Qualifying,2018-06-30 15:00:00,2018-06-30 16:00:00,0 days 02:00:00,2018/2018-07-01_Austrian_Grand_Prix/2018-06-30_Qualifying/
