,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-06-30 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2018-06-30 13:05:20,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2,2018-06-30 13:05:23,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
3,2018-06-30 13:05:55,CarEvent,CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 9,,,,,18,
4,2018-06-30 13:17:59,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
5,2018-06-30 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
6,2018-06-30 13:18:10,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
7,2018-06-30 13:18:25,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
8,2018-06-30 13:18:30,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
9,2018-06-30 13:18:34,CarEvent,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 4,,,,,16,
10,2018-06-30 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
11,2018-06-30 13:38:58,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
12,2018-06-30 13:39:00,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
13,2018-06-30 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
14,2018-06-30 13:42:46,Other,TURN 1 INCIDENT INVOLVING CAR 5 (VET) IMPEDING CAR 55 (SAI) UNDER INVESTIGATION,,,,,,
15,2018-06-30 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
16,2018-06-30 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
