,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2022-09-10 13:45:13,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
1,2022-09-10 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2022-09-10 14:11:03,Other,CAR 4 (NOR) TIME 1:22.277 DELETED - TRACK LIMITS AT TURN 7 LAP 5 16:10:13,,,,,,
3,2022-09-10 14:15:43,Other,CAR 20 (MAG) TIME 1:22.399 DELETED - TRACK LIMITS AT TURN 7 LAP 8 16:14:55,,,,,,
4,2022-09-10 14:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
5,2022-09-10 14:18:24,Other,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS),,,,,,
6,2022-09-10 14:18:48,Other,CAR 20 (MAG) TIME 1:22.640 DELETED - TRACK LIMITS AT TURN 7 LAP 10 16:18:05,,,,,,
7,2022-09-10 14:20:00,Other,CAR 45 (DEV) TIME 1:22.176 DELETED - TRACK LIMITS AT TURN 10 LAP 8 16:17:51,,,,,,
8,2022-09-10 14:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2022-09-10 14:32:13,Other,CAR 16 (LEC) TIME 2:00.809 DELETED - TRACK LIMITS AT TURN 2 LAP 6 16:30:20,,,,,,
10,2022-09-10 14:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
11,2022-09-10 14:40:52,Other,FIRST CAR TO TAKE THE FLAG - CAR 77 (BOT),,,,,,
12,2022-09-10 14:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
13,2022-09-10 14:59:59,Other,CAR 14 (ALO) TIME 1:21.829 DELETED - TRACK LIMITS AT TURN 7 LAP 17 16:59:16,,,,,,
14,2022-09-10 15:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
15,2022-09-10 15:00:01,Other,CAR 10 (GAS) TIME 1:21.910 DELETED - TRACK LIMITS AT TURN 6 LAP 18 16:59:15,,,,,,
