,Time,Status
0,0 days 00:00:14.405000,Inactive
1,0 days 00:15:00.091000,Started
2,0 days 00:33:00.107000,Finished
3,0 days 00:38:11.495000,Inactive
4,0 days 00:40:00.103000,Started
5,0 days 00:55:00.147000,Finished
6,0 days 01:01:17.889000,Inactive
7,0 days 01:03:00.091000,Started
8,0 days 01:15:00.100000,Finished
9,0 days 01:17:59.271000,Finalised
10,0 days 01:18:00.052000,Ends
