,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-08-25 12:45:20,Other,RISK OF RAIN FOR THIS SESSION IS 90%,,,,,,
1,2018-08-25 12:00:15,Other,AIR TEMPERATURE 1 HOUR BEFORE Q1 = 14 DEGREES,,,,,,
2,2018-08-25 12:45:20,Other,RISK OF RAIN FOR THIS SESSION IS 90%,,,,,,
3,2018-08-25 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
4,2018-08-25 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
5,2018-08-25 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
6,2018-08-25 13:38:20,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
7,2018-08-25 13:38:30,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
8,2018-08-25 13:38:44,CarEvent,CAR 28 (HAR) SPUN AND CONTINUED AT TURN 1,,,,,28,
9,2018-08-25 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
10,2018-08-25 13:42:19,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
11,2018-08-25 13:42:45,Other,LOW GRIP CONDITIONS,,,,,,
12,2018-08-25 13:44:45,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
13,2018-08-25 13:45:01,Other,CHANGE IN CLIMATIC CONDITIONS,,,,,,
14,2018-08-25 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
15,2018-08-25 13:49:26,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 13,,,,,,
16,2018-08-25 13:49:40,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
17,2018-08-25 13:49:44,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
18,2018-08-25 13:49:47,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
19,2018-08-25 13:49:50,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
20,2018-08-25 13:50:02,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,
21,2018-08-25 13:50:29,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,,,,
22,2018-08-25 13:50:50,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4,,,,,,
23,2018-08-25 13:50:58,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
24,2018-08-25 13:51:03,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
25,2018-08-25 13:52:34,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
26,2018-08-25 13:52:36,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
27,2018-08-25 13:53:30,Drs,DRS DISABLED,DISABLED,,,,,
28,2018-08-25 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
29,2018-08-25 14:04:00,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
30,2018-08-25 14:04:08,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
31,2018-08-25 14:04:08,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
