,Time,Status
0,0 days 00:00:02.720000,Inactive
1,0 days 00:15:00.080000,Started
2,0 days 00:33:00.088000,Finished
3,0 days 00:38:13.451000,Inactive
4,0 days 00:40:00.078000,Started
5,0 days 00:55:00.079000,Finished
6,0 days 01:01:19.383000,Inactive
7,0 days 01:03:00.094000,Started
8,0 days 01:15:00.096000,Finished
9,0 days 01:18:52.614000,Finalised
10,0 days 01:22:25.585000,Ends
