,Time,Status,Message
0,0 days 00:09:59.568000,1,AllClear
1,0 days 00:09:59.568000,2,Yellow
2,0 days 00:09:59.568000,1,AllClear
3,0 days 00:33:35.221000,2,Yellow
4,0 days 00:33:59.643000,5,Red
5,0 days 00:39:12.920000,1,AllClear
6,0 days 00:48:41.950000,2,Yellow
7,0 days 00:48:52.059000,5,Red
8,0 days 00:54:38.843000,1,AllClear
