,Time,Status
0,0 days 00:00:05.422000,Inactive
1,0 days 01:02:06.736000,Started
2,0 days 02:40:43.657000,Finished
3,0 days 02:44:40.899000,Finalised
4,0 days 02:44:40.899000,Ends
