,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2022-03-26 16:46:20,Other,DRS DISABLED IN ZONE 3,,,,,,
1,2022-03-26 16:51:52,Other,DRS ENABLED IN ZONE 2,,,,,,
2,2022-03-26 16:51:54,Other,DRS ENABLED IN ZONE 1,,,,,,
3,2022-03-26 16:51:57,Other,DRS ENABLED IN ZONE 3,,,,,,
4,2022-03-26 17:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
5,2022-03-26 17:06:33,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
6,2022-03-26 17:06:39,Flag,RED FLAG,,RED,Track,,,
7,2022-03-26 17:06:39,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
8,2022-03-26 17:12:23,Flag,TRACK CLEAR,,CLEAR,Track,,,
9,2022-03-26 17:12:51,Other,SESSION WILL RESUME AT 20:14,,,,,,
10,2022-03-26 17:14:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
11,2022-03-26 17:20:47,Other,PIT LANE INCIDENT INVOLVING CARS 20 (MAG) 23 AND 3 (RIC) NOTED - UNSAFE RELEASE,,,,,,
12,2022-03-26 17:25:22,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
13,2022-03-26 17:25:40,Other,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO),,,,,,
14,2022-03-26 17:27:09,Other,Q2 WILL START AT 20:33,,,,,,
15,2022-03-26 17:27:50,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) 23 AND 3 (RIC) WILL BE INVESTIGATED AFTER THE SESSION - UNSAFE RELEASE,,,,,,
16,2022-03-26 17:33:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
17,2022-03-26 17:38:34,Other,TURN 7 INCIDENT INVOLVING CARS 31 (OCO) AND 3 (RIC) NOTED - IMPEDING,,,,,,
18,2022-03-26 17:40:36,Other,FIA STEWARDS: TURN 7 INCIDENT INVOLVING CARS 31 (OCO) AND 3 (RIC) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING,,,,,,
19,2022-03-26 17:43:03,Flag,RED FLAG,,RED,Track,,,
20,2022-03-26 18:34:01,Other,SESSION WILL RESUME AT 21:40,,,,,,
21,2022-03-26 18:34:38,Flag,TRACK CLEAR,,CLEAR,Track,,,
22,2022-03-26 18:34:44,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,,,,,
23,2022-03-26 18:40:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
24,2022-03-26 18:43:37,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
25,2022-03-26 18:44:58,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
26,2022-03-26 18:45:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO),,,,,,
27,2022-03-26 18:45:19,Other,Q3 WILL START AT 21:53,,,,,,
28,2022-03-26 18:53:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
29,2022-03-26 19:05:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
30,2022-03-26 19:05:16,Other,FIRST CAR TO TAKE THE FLAG - CAR 11 (PER),,,,,,
31,2022-03-26 19:06:09,Other,INCIDENT INVOLVING CAR 1 (VER) NOTED,,,,,,
32,2022-03-26 19:11:10,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
33,2022-03-26 19:11:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
34,2022-03-26 19:11:54,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
35,2022-03-26 19:11:55,Other,DRS DISABLED IN ZONE 3,,,,,,
36,2022-03-26 19:13:29,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,
37,2022-03-26 19:15:45,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
38,2022-03-26 19:17:16,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
39,2022-03-26 19:18:07,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
40,2022-03-26 19:18:07,Other,DRS ENABLED IN ZONE 3,,,,,,
41,2022-03-26 19:18:30,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
