,Time,Status
0,0 days 00:00:04.308000,Inactive
1,0 days 00:14:59.680000,Started
2,0 days 00:30:35.033000,Aborted
3,0 days 00:32:43.154000,Inactive
4,0 days 00:34:59.729000,Started
5,0 days 00:37:24.692000,Finished
6,0 days 00:43:07.070000,Inactive
7,0 days 00:44:59.724000,Started
8,0 days 00:59:59.694000,Finished
9,0 days 01:06:10.653000,Inactive
10,0 days 01:07:59.714000,Started
11,0 days 01:19:30.462000,Aborted
12,0 days 01:21:43.239000,Finalised
13,0 days 01:40:01.290000,Ends
