,Time,Status
0,0 days 00:00:06.033000,Inactive
1,0 days 00:13:41.183000,Started
2,0 days 00:19:29.045000,Aborted
3,0 days 00:30:48.911000,Inactive
4,0 days 00:33:41.163000,Started
5,0 days 00:45:54.186000,Finished
6,0 days 00:57:48.834000,Inactive
7,0 days 01:11:41.223000,Started
8,0 days 01:26:41.180000,Finished
9,0 days 01:32:45.659000,Inactive
10,0 days 01:34:41.175000,Started
11,0 days 01:46:42.184000,Finished
12,0 days 01:50:05.107000,Finalised
13,0 days 01:52:35.888000,Ends
