,Time,Status
0,0 days 00:00:04.052000,Inactive
1,0 days 00:55:18.169000,Started
2,0 days 02:36:19.290000,Finished
3,0 days 02:45:28.894000,Finalised
4,0 days 02:45:28.894000,Ends
