,Time,Status
0,0 days 00:00:06.127000,Inactive
1,0 days 00:56:08.809000,Started
2,0 days 02:36:42.884000,Finished
3,0 days 02:39:20.014000,Finalised
4,0 days 02:39:20.014000,Ends
