,Time,Status
0,0 days 00:00:05.385000,Inactive
1,0 days 00:33:17.072000,Started
2,0 days 01:52:59.269000,Finished
3,0 days 01:55:55.036000,Finalised
4,0 days 01:55:55.036000,Ends
