,Time,Status
0,0 days 00:00:08.059000,Inactive
1,0 days 00:10:31.061000,Started
2,0 days 00:28:31.070000,Finished
3,0 days 00:33:42.351000,Inactive
4,0 days 00:35:31.058000,Started
5,0 days 00:50:31.062000,Finished
6,0 days 00:56:39.784000,Inactive
7,0 days 00:58:31.065000,Started
8,0 days 01:10:31.068000,Finished
9,0 days 01:13:46.571000,Finalised
10,0 days 01:13:47.780000,Ends
