,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1138,,7272,Qualifying,Qualifying,2022-11-19 18:00:00,2022-11-19 19:00:00,0 days 04:00:00,2022/2022-11-20_Abu_Dhabi_Grand_Prix/2022-11-19_Qualifying/
Name,Abu Dhabi Grand Prix,,7272,Qualifying,Qualifying,2022-11-19 18:00:00,2022-11-19 19:00:00,0 days 04:00:00,2022/2022-11-20_Abu_Dhabi_Grand_Prix/2022-11-19_Qualifying/
OfficialName,FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2022,,7272,Qualifying,Qualifying,2022-11-19 18:00:00,2022-11-19 19:00:00,0 days 04:00:00,2022/2022-11-20_Abu_Dhabi_Grand_Prix/2022-11-19_Qualifying/
Location,Yas Island,,7272,Qualifying,Qualifying,2022-11-19 18:00:00,2022-11-19 19:00:00,0 days 04:00:00,2022/2022-11-20_Abu_Dhabi_Grand_Prix/2022-11-19_Qualifying/
Country,"{'Key': 21, 'Code': 'UAE', 'Name': 'United Arab Emirates'}",,7272,Qualifying,Qualifying,2022-11-19 18:00:00,2022-11-19 19:00:00,0 days 04:00:00,2022/2022-11-20_Abu_Dhabi_Grand_Prix/2022-11-19_Qualifying/
Circuit,"{'Key': 70, 'ShortName': 'Yas Marina Circuit'}",,7272,Qualifying,Qualifying,2022-11-19 18:00:00,2022-11-19 19:00:00,0 days 04:00:00,2022/2022-11-20_Abu_Dhabi_Grand_Prix/2022-11-19_Qualifying/
Status,,Generating,7272,Qualifying,Qualifying,2022-11-19 18:00:00,2022-11-19 19:00:00,0 days 04:00:00,2022/2022-11-20_Abu_Dhabi_Grand_Prix/2022-11-19_Qualifying/
