,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:52.084000,29.0,67.0,1014.4,False,46.0,315,2.0
1,0 days 00:01:52.084000,29.0,67.0,1014.4,False,46.0,315,2.0
2,0 days 00:02:52.081000,28.9,68.0,1014.5,False,34.2,317,1.7
3,0 days 00:03:52.088000,29.0,68.0,1014.5,False,34.4,34,1.8
4,0 days 00:04:52.085000,29.0,68.0,1014.5,False,34.5,354,1.3
5,0 days 00:05:52.084000,29.0,68.0,1014.5,False,34.5,24,1.7
6,0 days 00:06:52.081000,28.9,68.0,1014.5,False,34.3,18,1.7
7,0 days 00:07:52.086000,28.9,69.0,1014.5,False,34.3,349,2.2
8,0 days 00:08:52.085000,28.9,68.0,1014.5,False,34.2,314,2.4
9,0 days 00:09:52.084000,28.9,69.0,1014.5,False,34.2,353,2.4
10,0 days 00:10:52.093000,28.9,69.0,1014.5,False,34.2,40,1.6
11,0 days 00:11:52.091000,28.9,69.0,1014.5,False,34.2,331,1.5
12,0 days 00:12:52.088000,28.9,69.0,1014.5,False,34.2,357,1.6
13,0 days 00:13:52.092000,28.9,69.0,1014.5,False,34.2,17,1.3
14,0 days 00:14:52.097000,28.9,69.0,1014.5,False,34.2,319,2.2
15,0 days 00:15:52.088000,28.9,69.0,1014.5,False,34.4,322,1.5
16,0 days 00:16:52.083000,28.9,69.0,1014.5,False,34.4,326,1.7
17,0 days 00:17:52.313000,28.9,69.0,1014.5,False,34.2,26,1.7
18,0 days 00:18:52.076000,28.9,69.0,1014.5,False,34.1,1,1.8
19,0 days 00:19:52.087000,28.9,69.0,1014.7,False,34.1,324,2.2
20,0 days 00:20:52.093000,28.9,68.0,1014.5,False,34.1,304,1.8
21,0 days 00:21:52.092000,28.9,68.0,1014.7,False,34.2,343,2.0
22,0 days 00:22:52.082000,28.9,68.0,1014.7,False,34.1,27,1.1
23,0 days 00:23:52.083000,29.0,68.0,1014.7,False,34.0,8,1.7
24,0 days 00:24:52.084000,29.0,68.0,1014.5,False,33.9,8,1.5
25,0 days 00:25:52.085000,28.9,69.0,1014.5,False,33.8,343,1.3
26,0 days 00:26:52.084000,28.9,69.0,1014.7,False,33.8,17,1.2
27,0 days 00:27:52.083000,28.9,69.0,1014.7,False,33.8,305,1.5
28,0 days 00:28:52.085000,28.8,69.0,1014.7,False,33.8,2,1.2
29,0 days 00:29:52.088000,28.8,69.0,1014.7,False,33.9,298,1.5
30,0 days 00:30:52.089000,28.8,69.0,1014.7,False,34.0,337,1.5
31,0 days 00:31:52.083000,28.9,69.0,1014.7,False,34.0,330,1.3
32,0 days 00:32:52.082000,28.8,69.0,1014.7,False,33.7,14,1.6
33,0 days 00:33:52.084000,28.8,69.0,1014.7,False,33.5,20,1.7
34,0 days 00:34:52.091000,28.8,69.0,1014.7,False,33.3,318,1.7
35,0 days 00:35:52.085000,28.7,70.0,1014.7,False,33.3,323,1.7
36,0 days 00:36:52.086000,28.8,70.0,1014.7,False,33.3,12,1.5
37,0 days 00:37:52.082000,28.8,70.0,1014.7,False,33.3,343,1.7
38,0 days 00:38:52.084000,28.7,70.0,1014.7,False,33.4,340,1.5
39,0 days 00:39:52.084000,28.7,70.0,1014.7,False,33.4,349,1.5
40,0 days 00:40:52.084000,28.6,70.0,1014.7,False,33.4,342,1.2
41,0 days 00:41:52.082000,28.7,70.0,1014.7,False,33.4,335,1.5
42,0 days 00:42:52.084000,28.7,70.0,1014.7,False,33.5,320,1.6
43,0 days 00:43:52.085000,28.7,70.0,1014.7,False,33.5,3,1.5
44,0 days 00:44:52.084000,28.7,70.0,1014.7,False,33.4,358,1.7
45,0 days 00:45:52.085000,28.7,70.0,1014.7,False,33.3,353,1.7
46,0 days 00:46:52.096000,28.7,70.0,1014.7,False,33.3,8,1.5
47,0 days 00:47:52.309000,28.7,71.0,1014.9,False,33.1,334,1.8
48,0 days 00:48:52.096000,28.7,71.0,1014.9,False,33.1,23,1.8
49,0 days 00:49:52.091000,28.7,71.0,1014.7,False,33.1,334,1.7
50,0 days 00:50:52.083000,28.7,71.0,1014.7,False,33.3,2,1.2
51,0 days 00:51:52.084000,28.7,71.0,1014.7,False,33.3,348,1.5
52,0 days 00:52:52.086000,28.7,71.0,1014.9,False,33.3,329,1.5
53,0 days 00:53:52.100000,28.7,70.0,1014.7,False,33.4,347,1.7
54,0 days 00:54:52.089000,28.7,71.0,1014.9,False,33.2,345,1.5
55,0 days 00:55:52.086000,28.7,71.0,1014.9,False,33.0,27,1.7
56,0 days 00:56:52.097000,28.6,71.0,1014.9,False,33.1,328,1.8
57,0 days 00:57:52.087000,28.6,71.0,1014.9,False,33.1,342,2.4
58,0 days 00:58:52.085000,28.6,71.0,1014.7,False,33.1,33,1.5
59,0 days 00:59:52.082000,28.6,71.0,1015.0,False,33.0,339,1.5
60,0 days 01:00:52.086000,28.6,71.0,1014.7,False,33.0,6,1.5
61,0 days 01:01:52.108000,28.6,71.0,1015.0,False,33.0,327,1.5
62,0 days 01:02:52.085000,28.6,71.0,1015.0,False,33.1,319,1.5
63,0 days 01:03:52.086000,28.6,71.0,1015.0,False,33.3,341,1.7
64,0 days 01:04:52.084000,28.5,71.0,1014.9,False,33.2,311,1.6
65,0 days 01:05:52.096000,28.5,71.0,1015.0,False,33.0,322,2.0
66,0 days 01:06:52.104000,28.5,71.0,1015.0,False,33.0,299,1.6
67,0 days 01:07:52.089000,28.5,71.0,1015.0,False,32.9,329,1.7
68,0 days 01:08:52.092000,28.5,71.0,1015.0,False,33.0,338,1.2
69,0 days 01:09:52.102000,28.5,72.0,1015.0,False,33.0,23,1.7
70,0 days 01:10:52.087000,28.5,72.0,1015.2,False,33.0,16,1.5
71,0 days 01:11:52.082000,28.5,72.0,1015.2,False,33.0,350,1.6
72,0 days 01:12:52.093000,28.5,72.0,1015.0,False,33.0,321,1.2
