,Time,Status
0,0 days 00:00:04.427000,Inactive
1,0 days 01:02:22.559000,Started
2,0 days 01:05:38.712000,Aborted
3,0 days 01:41:00.104000,Started
4,0 days 03:00:46.058000,Finished
5,0 days 03:04:03.484000,Finalised
6,0 days 03:04:03.484000,Ends
