,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2022-07-30 13:45:52,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 30%,,,,,,
1,2022-07-30 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2022-07-30 14:03:29,Other,CAR 47 (MSC) TIME 1:20.905 DELETED - TRACK LIMITS AT TURN 5 LAP 3 16:02:37,,,,,,
3,2022-07-30 14:08:49,Other,CAR 47 (MSC) TRACK LIMITS TURN 4 ,,,,,,
4,2022-07-30 14:13:05,Other,CAR 22 (TSU) TIME 1:19.904 DELETED - TRACK LIMITS AT TURN 5 LAP 6 16:09:22,,,,,,
5,2022-07-30 14:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
6,2022-07-30 14:18:16,Other,CAR 10 (GAS) TIME 1:19.116 DELETED - TRACK LIMITS AT TURN 5 LAP 9 16:17:27,,,,,,
7,2022-07-30 14:18:37,Other,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS),,,,,,
8,2022-07-30 14:19:30,Other,CAR 1 (VER) TIME 1:18.668 DELETED - TRACK LIMITS AT TURN 11 LAP 10 16:18:39,,,,,,
9,2022-07-30 14:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
10,2022-07-30 14:29:25,Other,CAR 11 (PER) TIME 1:18.516 DELETED - TRACK LIMITS AT TURN 5 LAP 13 16:28:39,,,,,,
11,2022-07-30 14:35:56,Other,CAR 11 (PER) TIME 1:18.516 WILL BE REINSTATED ,,,,,,
12,2022-07-30 14:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
13,2022-07-30 14:40:15,Other,FIRST CAR TO TAKE THE FLAG - CAR 24 (ZHO),,,,,,
14,2022-07-30 14:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
15,2022-07-30 15:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
16,2022-07-30 15:00:21,Other,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,,,,
