,Time,Status
0,0 days 00:00:05.301000,Inactive
1,0 days 00:14:34.356000,Started
2,0 days 00:32:34.401000,Finished
3,0 days 00:37:47.263000,Inactive
4,0 days 00:39:34.357000,Started
5,0 days 00:54:34.368000,Finished
6,0 days 01:00:44.484000,Inactive
7,0 days 01:02:34.365000,Started
8,0 days 01:14:34.370000,Finished
9,0 days 01:18:22.224000,Finalised
10,0 days 01:18:23.734000,Ends
