,Time,Status
0,0 days 00:00:07.541000,Inactive
1,0 days 00:03:59.060000,Started
2,0 days 00:21:59.087000,Finished
3,0 days 00:27:18.327000,Inactive
4,0 days 00:28:59.094000,Started
5,0 days 00:43:59.148000,Finished
6,0 days 00:50:13.608000,Inactive
7,0 days 00:51:59.188000,Started
8,0 days 01:03:59.132000,Finished
9,0 days 01:08:00.871000,Finalised
10,0 days 22:59:03.500000,Ends
