,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-04-28 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2018-04-28 13:03:09,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2,2018-04-28 13:03:09,Drs,DRS ENABLED,ENABLED,,,,,
3,2018-04-28 13:04:18,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
4,2018-04-28 13:04:19,Drs,DRS DISABLED,DISABLED,,,,,
5,2018-04-28 13:04:29,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
6,2018-04-28 13:04:33,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
7,2018-04-28 13:05:14,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
8,2018-04-28 13:05:16,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
9,2018-04-28 13:05:16,Drs,DRS ENABLED,ENABLED,,,,,
10,2018-04-28 13:05:29,CarEvent,CAR 8 (GRO) STOPPED AT TURN 3,,,,,8,
11,2018-04-28 13:10:29,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
12,2018-04-28 13:10:33,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
13,2018-04-28 13:10:39,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 15,,,,,11,
14,2018-04-28 13:13:59,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
15,2018-04-28 13:14:06,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
16,2018-04-28 13:14:15,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 4,,,,,20,
17,2018-04-28 13:14:33,CarEvent,CAR 9 (ERI) OFF TRACK AND CONTINUED AT TURN 2,,,,,9,
18,2018-04-28 13:16:18,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
19,2018-04-28 13:16:20,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
20,2018-04-28 13:16:22,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 15,,,,,10,
21,2018-04-28 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
22,2018-04-28 13:22:05,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
23,2018-04-28 13:22:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
24,2018-04-28 13:22:17,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
25,2018-04-28 13:22:34,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,
26,2018-04-28 13:22:39,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
27,2018-04-28 13:22:59,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
28,2018-04-28 13:23:01,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
29,2018-04-28 13:23:06,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
30,2018-04-28 13:23:12,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
31,2018-04-28 13:23:13,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
32,2018-04-28 13:23:16,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
33,2018-04-28 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
34,2018-04-28 13:28:42,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
35,2018-04-28 13:28:46,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
36,2018-04-28 13:29:02,Other,Q1 INCIDENT INVOLVING CARS 10 (GAS) AND 28 (HAR) NOTED - NO INVESTIGATION NECESSARY,,,,,,
37,2018-04-28 13:29:04,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
38,2018-04-28 13:29:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
39,2018-04-28 13:29:22,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
40,2018-04-28 13:29:26,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
41,2018-04-28 13:29:29,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
42,2018-04-28 13:29:31,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
43,2018-04-28 13:29:32,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
44,2018-04-28 13:29:50,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 15,,,,,20,
45,2018-04-28 13:31:49,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
46,2018-04-28 13:31:51,Drs,DRS DISABLED,DISABLED,,,,,
47,2018-04-28 13:32:10,Other,Q1 INCIDENT INVOLVING CAR 35 (SIR) IMPEDING CAR 9 (ERI) AT TURN 5 UNDER INVESTIGATION,,,,,,
48,2018-04-28 13:32:39,Drs,DRS ENABLED,ENABLED,,,,,
49,2018-04-28 13:32:41,CarEvent,CAR 7 (RAI) OFF TRACK AND CONTINUED AT TURN 3,,,,,7,
50,2018-04-28 13:38:03,Other,TURN 5 INCIDENT INVOLVING CARS 9 (ERI) AND 35 (SIR) - NO FURTHER ACTION,,,,,,
51,2018-04-28 13:38:53,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
52,2018-04-28 13:38:54,Drs,DRS DISABLED,DISABLED,,,,,
53,2018-04-28 13:38:55,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
54,2018-04-28 13:38:55,Drs,DRS ENABLED,ENABLED,,,,,
55,2018-04-28 13:39:08,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 3,,,,,20,
56,2018-04-28 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
57,2018-04-28 13:43:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
58,2018-04-28 13:43:21,Drs,DRS DISABLED,DISABLED,,,,,
59,2018-04-28 13:44:35,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
60,2018-04-28 13:44:46,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
61,2018-04-28 13:44:46,Drs,DRS ENABLED,ENABLED,,,,,
62,2018-04-28 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
63,2018-04-28 13:51:36,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5,,,,,,
64,2018-04-28 13:51:38,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
65,2018-04-28 13:51:46,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
66,2018-04-28 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
67,2018-04-29 11:55:04,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,
