,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,982,,5094,Qualifying,Qualifying,2018-04-28 17:00:00,2018-04-28 18:00:00,0 days 04:00:00,2018/2018-04-29_Azerbaijan_Grand_Prix/2018-04-28_Qualifying/
Name,Azerbaijan Grand Prix,,5094,Qualifying,Qualifying,2018-04-28 17:00:00,2018-04-28 18:00:00,0 days 04:00:00,2018/2018-04-29_Azerbaijan_Grand_Prix/2018-04-28_Qualifying/
Location,Baku,,5094,Qualifying,Qualifying,2018-04-28 17:00:00,2018-04-28 18:00:00,0 days 04:00:00,2018/2018-04-29_Azerbaijan_Grand_Prix/2018-04-28_Qualifying/
Country,"{'Key': 30, 'Code': 'AZE', 'Name': 'Azerbaijan'}",,5094,Qualifying,Qualifying,2018-04-28 17:00:00,2018-04-28 18:00:00,0 days 04:00:00,2018/2018-04-29_Azerbaijan_Grand_Prix/2018-04-28_Qualifying/
Circuit,"{'Key': 144, 'ShortName': 'Baku'}",,5094,Qualifying,Qualifying,2018-04-28 17:00:00,2018-04-28 18:00:00,0 days 04:00:00,2018/2018-04-29_Azerbaijan_Grand_Prix/2018-04-28_Qualifying/
Status,,Generating,5094,Qualifying,Qualifying,2018-04-28 17:00:00,2018-04-28 18:00:00,0 days 04:00:00,2018/2018-04-29_Azerbaijan_Grand_Prix/2018-04-28_Qualifying/
