,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1222,,9213,Race,Race,2023-10-22 14:00:00,2023-10-22 16:00:00,-1 days +19:00:00,2023/2023-10-22_United_States_Grand_Prix/2023-10-22_Race/
Name,United States Grand Prix,,9213,Race,Race,2023-10-22 14:00:00,2023-10-22 16:00:00,-1 days +19:00:00,2023/2023-10-22_United_States_Grand_Prix/2023-10-22_Race/
OfficialName,FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,,9213,Race,Race,2023-10-22 14:00:00,2023-10-22 16:00:00,-1 days +19:00:00,2023/2023-10-22_United_States_Grand_Prix/2023-10-22_Race/
Location,Austin,,9213,Race,Race,2023-10-22 14:00:00,2023-10-22 16:00:00,-1 days +19:00:00,2023/2023-10-22_United_States_Grand_Prix/2023-10-22_Race/
Country,"{'Key': 19, 'Code': 'USA', 'Name': 'United States'}",,9213,Race,Race,2023-10-22 14:00:00,2023-10-22 16:00:00,-1 days +19:00:00,2023/2023-10-22_United_States_Grand_Prix/2023-10-22_Race/
Circuit,"{'Key': 9, 'ShortName': 'Austin'}",,9213,Race,Race,2023-10-22 14:00:00,2023-10-22 16:00:00,-1 days +19:00:00,2023/2023-10-22_United_States_Grand_Prix/2023-10-22_Race/
Status,,Generating,9213,Race,Race,2023-10-22 14:00:00,2023-10-22 16:00:00,-1 days +19:00:00,2023/2023-10-22_United_States_Grand_Prix/2023-10-22_Race/
