,Time,Status,Message
0,0 days 00:11:38.650000,1,AllClear
1,0 days 00:32:49.755000,2,Yellow
2,0 days 00:33:25.377000,1,AllClear
3,0 days 00:36:28.239000,2,Yellow
4,0 days 00:36:33.862000,1,AllClear
