,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,994,,5190,Qualifying,Qualifying,2018-09-29 15:00:00,2018-09-29 16:00:00,0 days 03:00:00,2018/2018-09-30_Russian_Grand_Prix/2018-09-29_Qualifying/
Name,Russian Grand Prix,,5190,Qualifying,Qualifying,2018-09-29 15:00:00,2018-09-29 16:00:00,0 days 03:00:00,2018/2018-09-30_Russian_Grand_Prix/2018-09-29_Qualifying/
Location,Sochi,,5190,Qualifying,Qualifying,2018-09-29 15:00:00,2018-09-29 16:00:00,0 days 03:00:00,2018/2018-09-30_Russian_Grand_Prix/2018-09-29_Qualifying/
Country,"{'Key': 12, 'Code': 'RUS', 'Name': 'Russia'}",,5190,Qualifying,Qualifying,2018-09-29 15:00:00,2018-09-29 16:00:00,0 days 03:00:00,2018/2018-09-30_Russian_Grand_Prix/2018-09-29_Qualifying/
Circuit,"{'Key': 79, 'ShortName': 'Sochi'}",,5190,Qualifying,Qualifying,2018-09-29 15:00:00,2018-09-29 16:00:00,0 days 03:00:00,2018/2018-09-30_Russian_Grand_Prix/2018-09-29_Qualifying/
Status,,Generating,5190,Qualifying,Qualifying,2018-09-29 15:00:00,2018-09-29 16:00:00,0 days 03:00:00,2018/2018-09-30_Russian_Grand_Prix/2018-09-29_Qualifying/
