,Time,Status
0,0 days 00:00:06.124000,Inactive
1,0 days 00:14:30.251000,Started
2,0 days 00:32:30.244000,Finished
3,0 days 00:37:50.437000,Inactive
4,0 days 00:39:30.183000,Started
5,0 days 00:54:30.213000,Finished
6,0 days 01:00:56.724000,Inactive
7,0 days 01:02:30.195000,Started
8,0 days 01:14:30.189000,Finished
9,0 days 01:18:11.748000,Finalised
10,0 days 01:22:55.244000,Ends
