,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-09-29 12:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2018-09-29 12:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2,2018-09-29 12:18:19,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
3,2018-09-29 12:18:55,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
4,2018-09-29 12:19:27,CarEvent,CAR 35 (SIR) SPUN AND CONTINUED AT TURN 9,,,,,35,
5,2018-09-29 12:21:58,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
6,2018-09-29 12:22:04,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
7,2018-09-29 12:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
8,2018-09-29 12:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
9,2018-09-29 12:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
10,2018-09-29 13:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
