,Time,Status
0,0 days 00:00:04.358000,Inactive
1,0 days 00:55:36.608000,Started
2,0 days 02:21:02.066000,Finished
3,0 days 02:23:22.329000,Finalised
4,0 days 02:23:23.790000,Ends
