,Time,Status
0,0 days 00:00:09.920000,Inactive
1,0 days 00:15:00.144000,Started
2,0 days 00:33:00.143000,Finished
3,0 days 00:38:09.113000,Inactive
4,0 days 00:40:00.135000,Started
5,0 days 00:55:00.150000,Finished
6,0 days 01:01:06.299000,Inactive
7,0 days 01:03:00.139000,Started
8,0 days 01:15:00.146000,Finished
9,0 days 01:18:29.817000,Finalised
10,0 days 01:25:07.523000,Ends
