,Time,Status
0,0 days 00:00:06.183000,Inactive
1,0 days 00:32:57.486000,Started
2,0 days 02:09:10.199000,Finished
3,0 days 02:13:06.367000,Finalised
4,0 days 02:13:06.367000,Ends
