,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2019-10-26 17:45:19,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 10%,,,,,,
1,2019-10-26 18:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2019-10-26 18:05:20,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
3,2019-10-26 18:05:29,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
4,2019-10-26 18:05:48,CarEvent,CAR 8 (GRO) SPUN AND CONTINUED AT TURN 1,,,,,8,
5,2019-10-26 18:07:30,CarEvent,CAR 10 (GAS) MISSED THE APEX OF TURN 11,,,,,10,
6,2019-10-26 18:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
7,2019-10-26 18:18:07,Other,FIRST CAR TO TAKE THE FLAG - 4,,,,,,
8,2019-10-26 18:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2019-10-26 18:26:46,Other,Q1 PIT LANE INCIDENT INVOLVING CARS 26 (KVY) AND 3 (RIC) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
10,2019-10-26 18:31:23,CarEvent,CAR 44 (HAM) MISSED THE APEX OF TURN 11,,,,,44,
11,2019-10-26 18:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
12,2019-10-26 18:40:10,Other,FIRST CAR TO TAKE THE FLAG - 10,,,,,,
13,2019-10-26 18:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
14,2019-10-26 19:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
15,2019-10-26 19:00:12,Other,FIRST CAR TO TAKE THE FLAG - 4,,,,,,
16,2019-10-26 19:01:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
17,2019-10-26 19:02:08,Other,MEDICAL CAR DEPLOYED,,,,,,
18,2019-10-26 19:10:53,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
19,2019-10-26 19:15:09,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
20,2019-10-26 19:20:45,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
