,Time,Status
0,0 days 00:00:04.701000,Inactive
1,0 days 00:15:00.483000,Started
2,0 days 00:33:00.362000,Finished
3,0 days 00:38:11.626000,Inactive
4,0 days 00:40:00.393000,Started
5,0 days 00:55:08.252000,Finished
6,0 days 01:01:10.026000,Inactive
7,0 days 01:03:00.183000,Started
8,0 days 01:15:00.157000,Finished
9,0 days 01:18:11.065000,Finalised
10,0 days 01:35:45.727000,Ends
