,Time,Status
0,0 days 00:00:01.669000,Inactive
1,0 days 00:14:59.378000,Started
2,0 days 00:32:59.421000,Finished
3,0 days 00:38:08.936000,Inactive
4,0 days 00:39:59.377000,Started
5,0 days 00:54:59.371000,Finished
6,0 days 01:01:06.787000,Inactive
7,0 days 01:02:59.426000,Started
8,0 days 01:14:42.229000,Aborted
9,0 days 01:17:47.147000,Finalised
10,0 days 01:18:26.221000,Ends
