,Time,Status
0,0 days 00:00:05.364000,Inactive
1,0 days 00:14:06.971000,Started
2,0 days 00:32:06.960000,Finished
3,0 days 00:37:10.970000,Inactive
4,0 days 00:39:06.947000,Started
5,0 days 00:54:06.971000,Finished
6,0 days 01:00:06.409000,Inactive
7,0 days 01:02:06.986000,Started
8,0 days 01:14:06.952000,Finished
9,0 days 01:17:44.456000,Finalised
10,0 days 01:17:45.944000,Ends
