,Time,Status,Message
0,0 days 00:09:41.493000,1,AllClear
1,0 days 02:10:27.621000,2,Yellow
2,0 days 02:10:31.114000,1,AllClear
3,0 days 02:12:52.483000,6,VSCDeployed
4,0 days 02:13:38.250000,7,VSCEnding
5,0 days 02:13:50.429000,1,AllClear
