,Time,Status
0,0 days 00:00:08.517000,Inactive
1,0 days 00:55:31.047000,Started
2,0 days 02:19:54.058000,Finished
3,0 days 02:23:57.033000,Finalised
4,0 days 02:23:58.151000,Ends
