,Time,Status,Message
0,0 days 00:12:21.999000,2,Yellow
1,0 days 00:12:26.205000,1,AllClear
2,0 days 00:16:12.892000,2,Yellow
3,0 days 00:16:26.177000,5,Red
4,0 days 00:22:53.247000,1,AllClear
5,0 days 00:29:45.692000,2,Yellow
6,0 days 00:29:52.220000,1,AllClear
