,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-04-07 15:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2018-04-07 15:08:31,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
2,2018-04-07 15:08:32,Drs,DRS DISABLED,DISABLED,,,,,
3,2018-04-07 15:08:35,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
4,2018-04-07 15:08:35,Drs,DRS ENABLED,ENABLED,,,,,
5,2018-04-07 15:12:22,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
6,2018-04-07 15:12:35,Flag,RED FLAG,,RED,Track,,,
7,2018-04-07 15:12:35,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
8,2018-04-07 15:12:53,CarEvent,CAR 33 (VER) STOPPED AT TURN 3,,,,,33,
9,2018-04-07 15:17:55,Other,SESSION WILL RE-START AT 18:20,,,,,,
10,2018-04-07 15:19:02,Flag,TRACK CLEAR,,CLEAR,Track,,,
11,2018-04-07 15:19:05,Drs,DRS ENABLED,ENABLED,,,,,
12,2018-04-07 15:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
13,2018-04-07 15:25:25,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
14,2018-04-07 15:25:55,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
15,2018-04-07 15:26:01,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
16,2018-04-07 15:28:23,Other,Q2 WILL START AT 18:33,,,,,,
17,2018-04-07 15:33:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
18,2018-04-07 15:48:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
19,2018-04-07 15:51:03,Other,Q3 WILL START AT 18:56,,,,,,
20,2018-04-07 15:56:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
21,2018-04-07 16:08:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
