,Time,Status
0,0 days 00:00:07.661000,Inactive
1,0 days 00:33:26.312000,Started
2,0 days 02:00:52.283000,Finished
3,0 days 02:05:02.114000,Finalised
4,0 days 02:05:03.639000,Ends
