,Time,Status
0,0 days 00:00:05.990000,Inactive
1,0 days 00:56:01.523000,Started
2,0 days 02:36:57.507000,Finished
3,0 days 02:39:14.115000,Finalised
4,0 days 02:47:09.852000,Ends
