,Time,Status
0,0 days 00:00:05.250000,Inactive
1,0 days 00:15:00.229000,Started
2,0 days 00:33:00.233000,Finished
3,0 days 00:38:03.875000,Inactive
4,0 days 00:40:00.228000,Started
5,0 days 00:55:00.243000,Finished
6,0 days 01:01:06.629000,Inactive
7,0 days 01:03:00.243000,Started
8,0 days 01:15:00.246000,Finished
9,0 days 01:18:19.062000,Finalised
10,0 days 01:18:31.652000,Ends
